Date,VNIndex,XAUUSD,GC_F,SJC
2003-12-23,-0.359861854,0.167413369,0.082802725,
2003-12-24,0.001474574,0.261737315,0.331006136,
2003-12-25,0.002554782,-0.055586137,-0.024842924,
2003-12-26,-0.389158858,0.066321144,-0.027394964,
2003-12-29,-0.331920928,0.665512273,0.693450936,
2003-12-30,0.398639711,0.42308099,0.583260017,
2003-12-31,0.570445809,-0.472756765,-0.369528493,
2004-01-05,1.576232635,2.641899099,2.474316493,
2004-01-06,0.423197898,-0.42076137,-0.398281928,
2004-01-07,0.460210131,-0.534784213,-0.236523768,
2004-01-08,0.146935499,0.873260617,0.528651708,
2004-01-09,1.128925851,0.663478358,0.613453828,
2004-01-12,0.333095944,-0.520779495,-0.032404138,
2004-01-13,0.586919412,-0.243224145,-0.705273214,
2004-01-14,0.658307584,-1.395728156,-0.564126152,
2004-01-15,0.679936345,-3.066248615,-3.763378254,
2004-01-16,3.667727562,-0.520251692,-0.464044991,
2004-01-27,2.87693953,0.912207188,0.732917181,
2004-01-28,1.799554957,-0.057638681,1.027447396,
2004-01-29,1.649848319,-2.80444465,-3.911610366,
2004-01-30,0.365097033,0.644936371,0.676196439,
2004-02-02,-1.596397492,-1.094673186,-0.794173189,
2004-02-03,-1.139579381,0.308851669,0.035115377,
2004-02-04,1.730158718,0.226182862,0.319457147,
2004-02-05,0.777624486,-0.934355013,-0.706154813,
2004-02-06,-0.507172017,1.495448978,1.15478506,
2004-02-09,-0.090727066,0.780673052,0.638135581,
2004-02-10,0.099644288,-0.130226435,-0.136728559,
2004-02-11,-0.077883024,1.210896655,0.794664372,
2004-02-12,0.221936294,0.139681845,0.732918242,
2004-02-13,0.823984865,-0.593847101,-0.791483298,
2004-02-16,0.115875491,0.357436275,-0.043687144,
2004-02-17,0.177988501,0.909438842,1.263551886,
2004-02-18,0.901828566,-1.322459825,-0.857542314,
2004-02-19,1.689811386,-0.197083573,-0.609033667,
2004-02-20,1.861512358,-3.291765211,-2.939642004,
2004-02-23,2.253180313,0.321624267,0.248053197,
2004-02-24,1.160611455,1.114725549,1.117734675,
2004-02-25,-0.267201443,-1.934555648,-1.910409985,
2004-02-26,-0.885393623,-0.098077678,-0.070164029,
2004-02-27,2.112657898,0.183010526,0.057082713,
2004-03-01,1.331322995,0.763658514,0.559123284,
2004-03-02,-0.013852169,-1.607989641,-1.339937618,
2004-03-03,-0.636610293,0.025091914,-0.316811684,
2004-03-04,-0.743191672,-0.13548296,0.035539908,
2004-03-05,0.598586842,1.987164086,1.836717552,
2004-03-08,-0.658913637,-0.04332975,-0.196999362,
2004-03-09,-1.719021472,0.216538511,0.718587467,
2004-03-10,0.106687462,-0.599068116,-0.950484645,
2004-03-11,1.143596021,0.474436725,0.098504352,
2004-03-12,0.091663861,-1.783034527,-1.265415557,
2004-03-15,0.277410304,0.975328138,0.85085059,
2004-03-16,-0.430584679,0.645409892,0.610591136,
2004-03-17,-0.575401374,1.073254086,0.952419134,
2004-03-18,0.322647942,0.819333126,0.882902575,
2004-03-19,0.029263319,0.129145743,0.27696973,
2004-03-22,-0.194755759,1.152130673,1.052538894,
2004-03-23,-1.450203932,0.491847629,0.503238169,
2004-03-24,0.179979753,-0.94562996,-0.581085006,
2004-03-25,2.492126777,0.090833166,-0.131685667,
2004-03-26,1.398895084,1.374482999,1.202933173,
2004-03-29,0.426421434,-1.045671924,-1.123689021,
2004-03-30,-0.733396041,0.768170109,0.998472411,
2004-03-31,1.125441434,1.060007913,1.207265181,
2004-04-01,0.326149332,-0.093875725,0.102099489,
2004-04-02,-1.932960179,-1.551260901,-1.358469662,
2004-04-05,-0.213650299,-0.962744505,-1.382115037,
2004-04-06,0.198922337,0.936507031,0.723539941,
2004-04-07,-0.527525748,0.730077479,0.816295723,
2004-04-08,-1.867713133,-0.933349507,-0.653132915,
2004-04-09,-0.365868288,0.383546955,-0.031310724,
2004-04-12,-1.20298628,-0.552954429,0.012212253,
2004-04-13,-0.715958229,-3.050370588,-3.110611719,
2004-04-14,0.321863009,-1.317132989,-1.588642584,
2004-04-15,1.216008728,-0.42708393,-0.516721393,
2004-04-16,0.609513753,0.280469276,0.626093184,
2004-04-19,-1.293533465,-0.09999193,-0.15693628,
2004-04-20,0.032686452,-1.278875117,-0.713187355,
2004-04-21,0.432247709,-1.170523065,-1.644164564,
2004-04-22,0.476379496,0.908595715,0.465249327,
2004-04-23,0.291093225,0.134903232,0.320728202,
2004-04-26,0.149021244,0.340461653,0.126245737,
2004-04-27,0.136942025,0.478419179,0.52779789,
2004-04-28,0.343867369,-3.517098373,-3.226960125,
2004-04-29,0.787422376,0.575767053,0.164103354,
2004-05-04,0.271269999,0.928656185,0.962421145,
2004-05-05,-0.753978888,0.236884746,0.357874435,
2004-05-06,-0.956954079,-1.393792509,-1.263658931,
2004-05-07,-0.004917398,-1.979145164,-2.166662343,
2004-05-10,-1.360645213,-0.152401226,-0.182188971,
2004-05-11,-0.30948389,-0.165131588,-0.405025441,
2004-05-12,2.324716298,0.062684704,0.013815876,
2004-05-13,-0.063972093,-0.89051329,-0.697498821,
2004-05-14,-0.766942268,0.51518373,0.413718734,
2004-05-17,-0.3132134,0.505187386,0.497619399,
2004-05-18,0.240663978,-0.601638284,-0.978917821,
2004-05-19,0.113092843,1.214192303,1.617473422,
2004-05-20,0.038541016,-0.574045499,-1.098760483,
2004-05-21,-0.252193637,1.230195751,1.380688571,
2004-05-24,0.369440616,0.247930621,0.114610211,
2004-05-25,-1.803305693,0.419476135,0.543046076,
2004-05-26,-1.363475276,0.0583117,-0.052654808,
2004-05-27,-0.701860185,1.852914428,1.455064071,
2004-05-28,0.234157842,-0.457280339,-0.232092335,
2004-05-31,0.129748291,0.315157724,-0.038955438,
2004-06-01,0.130323182,-0.295280561,0.095956956,
2004-06-02,-0.238990338,-0.977360527,-0.94657173,
2004-06-03,-0.50280265,-0.693455362,-0.664025092,
2004-06-04,-0.851506073,0.673940427,0.61215233,
2004-06-07,-0.593737258,0.682274985,0.645774666,
2004-06-08,-0.959187007,-0.717735685,-0.722317461,
2004-06-09,0.826474837,-2.033790666,-1.666969476,
2004-06-10,0.152535266,0.500155354,0.273528047,
2004-06-11,0.364636806,-0.351147939,-0.064397815,
2004-06-14,2.550680816,-0.479271102,-0.650230173,
2004-06-15,-0.622677956,1.55801627,1.086075479,
2004-06-16,-0.493987644,-1.231298969,-0.945324624,
2004-06-17,-0.909541445,0.80465481,1.029102105,
2004-06-18,0.145895073,1.84652936,1.491183672,
2004-06-21,0.207639801,-0.26249128,-0.296854445,
2004-06-22,-0.368580682,0.211883271,0.20264157,
2004-06-23,0.079324116,-0.181390854,-0.038670871,
2004-06-24,0.215342672,1.800138466,1.98549954,
2004-06-25,-0.17977081,0.044581419,-0.0628464,
2004-06-28,-0.240764461,-0.444015061,-0.463100779,
2004-06-29,-0.683780254,-2.174675302,-2.072005907,
2004-06-30,0.900419162,0.50057685,-0.025074549,
2004-07-01,-0.785027345,0.311182078,0.746368779,
2004-07-02,-0.136099815,0.43112028,0.496678392,
2004-07-05,-0.277144611,-0.123178729,-0.03543015,
2004-07-06,-0.176509937,-1.449203029,-1.423023965,
2004-07-07,-0.162860409,2.386108472,2.264020725,
2004-07-08,-0.318033943,1.032182644,1.127770244,
2004-07-09,-0.080117945,0.067375725,-0.074004886,
2004-07-12,-0.504347353,-0.137967587,0.11061128,
2004-07-13,-0.467575626,-1.083516792,-1.333128558,
2004-07-14,-0.617085209,0.586521922,0.698870701,
2004-07-15,-0.628919132,-0.25000279,-0.283973367,
2004-07-16,1.897530722,0.476086649,0.499250862,
2004-07-19,-1.428513764,-0.18474138,-0.248186401,
2004-07-20,0.60444045,-1.445354719,-0.877577398,
2004-07-21,-0.221329189,-0.539850106,-1.161623609,
2004-07-22,0.032381188,-0.776211206,-0.499793873,
2004-07-23,-0.316347984,-1.339462577,-1.193274279,
2004-07-26,-0.811021904,0.144215652,-0.118716977,
2004-07-27,-0.317631284,-0.71796982,-0.891711824,
2004-07-28,-0.278184784,0.254033515,0.422211994,
2004-07-29,-2.582962674,-0.280838466,-0.584029922,
2004-07-30,1.33817402,0.774815506,0.953849221,
2004-08-02,-0.667367265,0.144474671,0.111756738,
2004-08-03,-1.021152404,0.486913408,0.52970917,
2004-08-04,-0.706401522,-0.506156219,-0.529409811,
2004-08-05,-0.89784869,0.111098038,-0.037814414,
2004-08-06,-1.472482766,1.996132752,1.955492594,
2004-08-09,-3.161076293,0.091567539,0.181773302,
2004-08-10,1.983494139,-0.635339876,-0.213567599,
2004-08-11,0.444980972,-0.643107069,-1.199636899,
2004-08-12,-0.614435415,-0.396563399,-0.364748771,
2004-08-13,-0.148694829,1.142718337,1.145161246,
2004-08-16,-0.429207692,1.008856787,0.973515496,
2004-08-17,0.343914199,0.413335256,0.342499228,
2004-08-18,0.274502267,-0.056311914,-0.057515435,
2004-08-19,0.82064257,0.649343581,0.693254556,
2004-08-20,0.435430041,1.772972169,1.550234975,
2004-08-23,2.323581632,-1.308965631,-0.67539159,
2004-08-24,-1.645216104,-1.440072635,-1.913209069,
2004-08-25,0.178054005,0.904375224,1.149086507,
2004-08-26,0.190017693,-0.053348773,-0.14813908,
2004-08-27,0.231775354,-1.005562876,-1.0338638,
2004-08-30,-0.476172901,0.940725916,1.056874976,
2004-08-31,0.028030563,0.699159783,0.591222588,
2004-09-01,-0.341571592,-0.369655758,-0.412716077,
2004-09-06,-0.164796378,-1.882870846,-2.095408272,
2004-09-07,-0.08040273,-1.076449592,-0.796280963,
2004-09-08,-0.415335174,0.399731472,0.421741466,
2004-09-09,0.144061638,-0.175613166,-0.279043219,
2004-09-10,0.419653989,0.741960353,0.789017199,
2004-09-13,0.018905616,0.452485972,0.496266851,
2004-09-14,0.029585923,0.459767474,0.355734676,
2004-09-15,0.155530925,-0.350909388,-0.221854259,
2004-09-16,-0.115074561,-0.037252379,-0.124890884,
2004-09-17,-0.502007664,0.312603621,0.243460494,
2004-09-20,-0.233655169,-0.21774845,-0.182522452,
2004-09-21,0.171807439,1.116720546,0.775306848,
2004-09-22,-0.639603149,-0.607845819,-0.344543745,
2004-09-23,-0.055733808,0.81320229,0.986084079,
2004-09-24,0.233111405,-0.761587678,-0.810437591,
2004-09-27,0.084604138,0.196349645,0.233074822,
2004-09-28,0.652627133,1.051533686,0.917260267,
2004-09-29,0.334277683,0.175310291,0.104934098,
2004-09-30,0.21187437,1.564781761,1.580260474,
2004-10-01,-0.580234461,0.198663787,0.192681324,
2004-10-04,0.047638069,-1.612697055,-1.505972427,
2004-10-05,0.228305739,1.254389502,1.079627138,
2004-10-06,0.072983569,-0.233081957,0.026896232,
2004-10-07,-0.036371406,0.063447646,-0.13346116,
2004-10-08,-0.680128908,1.2720352,1.34539283,
2004-10-11,-1.246040446,-0.345883077,-0.302799034,
2004-10-12,0.243002895,-1.968666491,-1.868076219,
2004-10-13,0.304257669,0.326626543,-0.537250536,
2004-10-14,0.092762878,0.416934122,1.23930785,
2004-10-15,0.145274585,0.145151778,0.117615343,
2004-10-18,0.912250363,-0.704919337,-0.688079881,
2004-10-19,1.164151812,0.927104909,1.035804113,
2004-10-20,-0.114584022,1.141151466,0.793463964,
2004-10-21,-1.156039796,-0.142095896,0.20612247,
2004-10-22,-0.717390246,0.094645141,0.027041071,
2004-10-25,0.507914875,1.197862218,1.142476062,
2004-10-26,-0.1311522,-0.501611438,-0.588933108,
2004-10-27,0.401789372,-0.901584936,-0.555623667,
2004-10-28,-0.985905412,-0.043390158,0.047703201,
2004-10-29,-0.128525791,1.244361529,0.896147928,
2004-11-01,-0.206441901,-0.517529292,-0.350141266,
2004-11-02,0.228549018,-1.538751366,-2.059857463,
2004-11-03,-0.800344978,1.583752191,1.165707356,
2004-11-04,-0.34651251,0.469005307,1.373000381,
2004-11-05,-0.335767679,1.043370295,0.836022839,
2004-11-08,-0.305059417,-0.544923087,-0.236830864,
2004-11-09,-0.831314469,0.906774877,0.725910487,
2004-11-10,-0.056149231,-0.47670131,-0.440140848,
2004-11-11,-0.458562921,0.255225146,0.206161897,
2004-11-12,-0.821019446,0.767301657,0.751096085,
2004-11-15,-0.143775905,-0.365671899,-0.248549592,
2004-11-16,-0.434119173,0.74081126,0.817342414,
2004-11-17,-0.205789227,1.324245157,1.180444459,
2004-11-18,-0.102429318,-0.470782562,-0.562498665,
2004-11-19,-0.751680575,1.028166898,1.065142211,
2004-11-22,-0.567278656,0.338711252,0.499031702,
2004-11-23,-0.83991624,-0.480639759,-0.256332371,
2004-11-24,-0.409210752,0.53195672,0.380434481,
2004-11-25,-0.365429542,0.649733135,-0.006893194,
2004-11-26,0.273887438,0.193805688,-0.010175683,
2004-11-29,1.93429206,0.243193272,1.17975252,
2004-11-30,2.61514909,-0.877657219,-0.638767128,
2004-12-01,0.61470741,0.780620933,0.706744934,
2004-12-02,-2.141813334,-1.354778871,-0.973644161,
2004-12-03,0.681222339,1.846329023,1.478802649,
2004-12-06,-0.167994126,-0.995082587,-0.468165975,
2004-12-07,0.315469561,-0.399388251,-0.58988608,
2004-12-08,-0.165167489,-2.997130282,-4.009906224,
2004-12-09,-0.052499282,-0.55477667,-0.370138314,
2004-12-10,0.215316199,-0.903385564,-0.495629013,
2004-12-13,0.227116366,1.143935139,1.088913528,
2004-12-14,-0.102855484,-0.973493348,-0.736155153,
2004-12-15,0.752038894,1.135552496,1.0644097,
2004-12-16,0.104152634,-0.825029695,-0.932504934,
2004-12-17,0.750205187,0.992794369,1.01262983,
2004-12-20,0.03383202,0.337288301,0.133543901,
2004-12-21,-0.574303008,-0.298935258,-0.18278997,
2004-12-22,1.256150037,-0.613115827,-0.399723744,
2004-12-23,0.604968444,0.531767822,0.328036861,
2004-12-24,1.819977743,0.135355272,-0.05031392,
2004-12-27,-0.53124903,0.495201567,0.760523909,
2004-12-28,-0.204102465,-0.401119938,-0.264923422,
2004-12-29,-1.089731982,-1.99262814,-2.151140132,
2004-12-30,0.115736934,0.257869347,0.294978973,
2004-12-31,0.940601053,0.19161106,-0.063812275,
2005-01-04,-1.376008612,-3.035107274,-2.374538492,
2005-01-05,-0.095217408,-0.26598213,-0.544093672,
2005-01-06,-0.634860097,-1.400091637,-1.47759034,
2005-01-07,-0.008899029,-0.599195715,-0.617512033,
2005-01-10,-0.856788423,-0.02157361,-0.055350563,
2005-01-11,0.525240672,0.82005438,0.608027961,
2005-01-12,-0.075568343,0.902420643,0.974840231,
2005-01-13,-0.283619123,-0.312597292,-0.483644097,
2005-01-14,0.876972778,-0.565800734,-0.547789795,
2005-01-17,-0.080526427,-0.254723116,-0.089832174,
2005-01-18,-0.561476812,0.134946003,0.04340807,
2005-01-19,-0.440274538,-0.11504531,-0.142904654,
2005-01-20,0.015431985,-0.137801301,-0.255718808,
2005-01-21,0.968498314,1.188521344,1.117533355,
2005-01-24,-1.153401021,0.069182821,-0.020323367,
2005-01-25,0.039426925,-1.467762392,-1.45626174,
2005-01-26,0.161572855,1.143479789,1.268904497,
2005-01-27,-0.86210054,-0.175783331,-0.231224522,
2005-01-28,0.35301029,0.14526896,-0.209679438,
2005-01-31,-0.68270838,-1.310002909,-1.196272669,
2005-02-01,-0.544743454,-0.460652893,-0.364027738,
2005-02-02,0.343173406,0.190111141,-0.003882582,
2005-02-03,0.228369023,-1.548592943,-1.393961462,
2005-02-04,1.734820749,-0.782503335,-0.849580769,
2005-02-14,-0.771996557,3.344489262,3.28035048,
2005-02-15,0.091823477,-0.15482798,-0.031015979,
2005-02-16,-0.600320044,-0.061307566,-0.146301467,
2005-02-17,-0.242574427,0.420419709,0.3656646,
2005-02-18,-0.262603334,-0.045345209,-0.100078473,
2005-02-21,-0.338805634,-0.070034971,-0.054207471,
2005-02-22,-0.066268071,1.76501292,1.764818734,
2005-02-23,0.747190412,-0.093487621,0.058010608,
2005-02-24,-0.045845078,-0.11007858,-0.127449241,
2005-02-25,0.461370022,0.134664667,0.058210291,
2005-02-28,-0.191940271,0.129043809,0.350203434,
2005-03-01,0.471233933,-0.791665013,-0.920988275,
2005-03-02,0.280181941,-0.054992669,-0.070992899,
2005-03-03,0.756680119,-0.701071391,-0.785798148,
2005-03-04,-0.106435937,0.980911804,1.045048841,
2005-03-07,0.165732783,0.07756617,0.156758152,
2005-03-08,-0.528127011,1.592810258,1.306972074,
2005-03-09,-0.249018124,-0.094730558,0.412863529,
2005-03-10,-0.301340386,0.433855857,0.147585378,
2005-03-11,0.137088963,0.824356986,0.831037541,
2005-03-14,-0.355097598,-1.271063523,-1.307874469,
2005-03-15,0.963308359,-0.103250687,-0.085620263,
2005-03-16,0.127016662,0.669525953,0.678770284,
2005-03-17,-0.561109891,-1.461993074,-1.322054894,
2005-03-18,0.395753806,0.225716886,0.107292541,
2005-03-21,2.359881288,-2.268556045,-2.211070033,
2005-03-22,-0.55705935,-1.047404075,-0.016793511,
2005-03-23,1.461817205,-0.692668591,-1.638824002,
2005-03-24,2.78252431,0.027731992,-0.208368813,
2005-03-25,-1.149737454,0.257205783,-0.083469832,
2005-03-28,-1.018327617,-0.150698873,0.231824603,
2005-03-29,-0.020396885,0.0874459,-0.053678812,
2005-03-30,0.328862747,-0.057640203,-0.080594864,
2005-03-31,0.404586969,0.558961488,0.666572367,
2005-04-01,-0.530613271,-0.760785871,-0.85117087,
2005-04-04,0.101273768,-0.589688238,-0.643755923,
2005-04-05,-0.114619939,0.163205606,0.084104342,
2005-04-06,-0.328519213,0.478876888,0.666906315,
2005-04-07,0.134292403,-0.308746043,-0.250682837,
2005-04-08,0.305014941,-0.340925552,0.038863833,
2005-04-11,0.022725466,0.922590249,0.431044819,
2005-04-12,1.13880132,-0.039474481,-0.376689368,
2005-04-13,-1.345544042,0.2362681,0.445135698,
2005-04-14,-0.015015385,-1.795522335,-1.727833287,
2005-04-15,0.458804371,0.300929277,0.185924294,
2005-04-18,-0.949433618,0.639779792,0.714799049,
2005-04-19,-0.215960035,2.006413322,1.573639974,
2005-04-20,1.108439046,0.246527031,0.635601585,
2005-04-21,-0.911202121,-0.683673635,-0.712931154,
2005-04-22,0.108682108,0.548269185,0.323239402,
2005-04-25,-0.028760661,-0.056108873,0.034948212,
2005-04-26,0.519055669,0.705612498,0.93520412,
2005-04-27,-0.301362287,-1.573927208,-1.504952777,
2005-04-28,-0.509900231,-0.34144595,-0.060374393,
2005-04-29,0.406387257,1.051740037,0.53433656,
2005-05-04,-1.605577073,-1.771363107,-1.853198252,
2005-05-05,0.548010319,0.216032545,0.158520206,
2005-05-06,0.163819638,-1.372388611,-1.165456023,
2005-05-09,-0.557254923,0.107452252,-0.053244113,
2005-05-10,-0.169579303,0.0592783,0.217069646,
2005-05-11,-0.677617176,0.195397275,-0.08025146,
2005-05-12,-0.116793111,-1.656870309,-1.827828053,
2005-05-13,0.331318874,-0.623783816,-0.519403825,
2005-05-16,-0.741536326,-0.356712262,-0.499900029,
2005-05-17,-0.545553471,-0.282773082,0.051753408,
2005-05-18,-0.042201866,0.827773894,0.561696113,
2005-05-19,0.695908106,-0.350075754,-0.412175599,
2005-05-20,0.61629489,-0.995367259,-1.102364099,
2005-05-23,-0.40621077,-0.22373262,-0.366043459,
2005-05-24,0.210505252,0.187507126,0.186699037,
2005-05-25,-0.477110176,0.46300463,0.327213365,
2005-05-26,0.045224997,-0.695847147,-0.369973362,
2005-05-27,0.562640127,0.755955344,0.510600492,
2005-05-30,0.12432964,-0.545312657,-0.095871547,
2005-05-31,-0.347270084,-0.528692723,-1.319994826,
2005-06-01,0.338599029,-0.756101223,-0.450550633,
2005-06-02,-0.02452879,2.176765851,2.447464215,
2005-06-03,0.288081549,0.136797336,0.22859158,
2005-06-06,0.147978539,1.090422139,0.777763223,
2005-06-07,0.565507654,-0.577860533,-0.570685324,
2005-06-08,0.208340764,-0.302103564,-0.095781257,
2005-06-09,-0.246043116,-0.009365427,-0.222428191,
2005-06-10,-0.39210231,1.111207416,0.938115987,
2005-06-13,-0.565486051,0.395956836,0.531178534,
2005-06-14,-0.036947644,-0.714438828,-0.616459261,
2005-06-15,0.193728291,0.536410653,0.444831185,
2005-06-16,0.04963212,2.333561357,2.188728803,
2005-06-17,0.107365458,0.513447223,0.559688342,
2005-06-20,-0.209833515,-0.099360618,0.00284278,
2005-06-21,0.060410081,0.145966978,0.115831765,
2005-06-22,0.063422301,-0.29712027,-0.262872273,
2005-06-23,0.087790545,0.889390515,1.03223126,
2005-06-24,-0.27023648,-0.284673287,-0.373909543,
2005-06-27,-0.639368127,-0.314397738,-0.090174659,
2005-06-28,-0.674323564,-1.16999483,-1.214867166,
2005-06-29,1.071065448,0.37938974,-0.048772708,
2005-06-30,0.003356284,-0.735598604,-0.204193696,
2005-07-01,-0.305359534,-2.426396015,-2.604841752,
2005-07-04,0.857077852,-0.0274978,-0.076131442,
2005-07-05,-0.140532347,-1.245188862,-1.533306432,
2005-07-06,-0.615059455,-0.093952676,0.084986861,
2005-07-07,-0.177679985,0.26124568,-0.14808519,
2005-07-08,1.046218484,-0.539318259,-0.210701139,
2005-07-11,0.539461634,0.797757288,0.706707821,
2005-07-12,-0.224955554,0.231964102,0.163567796,
2005-07-13,0.167417811,-0.819733554,-0.828473118,
2005-07-14,-0.894350061,-1.443482347,-1.446697879,
2005-07-15,0.258677412,0.440452659,0.242756209,
2005-07-18,-0.202294058,-0.311186273,-0.158941433,
2005-07-19,-0.363882253,-0.369168215,-0.353735885,
2005-07-20,-0.225041469,0.965509454,0.551417598,
2005-07-21,-1.061823072,0.819352852,1.113154228,
2005-07-22,-0.38236477,-0.328627888,-0.298736408,
2005-07-25,0.385120182,0.311390336,0.243455383,
2005-07-26,-0.376331873,-1.001367985,-0.831037674,
2005-07-27,-1.187516866,0.637368503,0.343477907,
2005-07-28,-0.211241567,0.823190299,0.782841617,
2005-07-29,1.192765504,0.666769224,0.785460629,
2005-08-01,-0.294202711,0.515184537,0.591694509,
2005-08-02,0.612885697,-0.015613015,-0.055541917,
2005-08-03,0.713519964,1.453501088,1.596497822,
2005-08-04,3.205741808,0.256305499,0.27255599,
2005-08-05,-1.424835765,0.014584752,-0.258003733,
2005-08-08,-0.555606588,-1.045207071,-0.845095759,
2005-08-09,0.258770616,0.029487201,-0.214756491,
2005-08-10,-0.184252667,0.684752465,0.696047407,
2005-08-11,-0.036726476,2.740663341,2.862345371,
2005-08-12,0.074286382,-0.04676741,0.090464192,
2005-08-15,-0.576431295,-1.010029805,-1.026993127,
2005-08-16,-0.323711592,0.922652583,1.031725965,
2005-08-17,-0.092641173,-1.715495699,-1.695395072,
2005-08-18,-0.022515386,-0.124036852,-0.14652046,
2005-08-19,0.245651558,-1.014093884,-0.664533384,
2005-08-22,-0.071627027,0.49506649,0.19340932,
2005-08-23,0.121653924,0.14529452,0.309165056,
2005-08-24,0.053855818,-0.463335455,-0.640665579,
2005-08-25,0.374250749,0.172219867,0.25685818,
2005-08-26,0.324573702,-0.26797742,-0.344564233,
2005-08-29,2.659673427,-0.249410037,-0.177515274,
2005-08-30,0.681457892,-1.833931464,-1.812939825,
2005-08-31,-0.957503285,1.17342183,0.679450477,
2005-09-01,0.312320855,2.192368391,2.399800742,
2005-09-05,0.209798045,0.432339344,0.441080763,
2005-09-06,0.993315453,-0.366684799,0.016341033,
2005-09-07,0.799642896,0.124412979,0.093717506,
2005-09-08,0.311069514,0.599710204,0.438612026,
2005-09-09,-0.510077344,0.496292585,0.57920197,
2005-09-12,1.273889622,-0.033216202,0.158687888,
2005-09-13,0.721788593,-0.921455397,-1.013972656,
2005-09-14,-0.259061751,1.2235304,0.970337604,
2005-09-15,0.767740277,1.10806153,1.497453717,
